UserID,Name,Email,Password,Age,Gender,Hobbies,Shoe Color Preference,Shoe Brand Preference,Price Range Preference,country,purchased_history
1118,Andrew Jones,andrew.jones@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Female,Travelling,ORANGE,Brooks,1657,South Korea,"[229, 71, 182, 217, 134]"
1119,Matthew Harris,matthew.harris@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,36,Male,Dancing,WHITE,Fila,379,Iran,"[26, 212, 193, 21, 197]"
1120,Chloe Lee,chloe.lee@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Female,Dancing,BROWN,Skechers,1107,Pakistan,"[16, 26, 56, 68, 171, 164]"
1121,Thomas Baker,thomas.baker@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Other,Sports,TEAL,Under Armour,793,Pakistan,"[235, 121, 28, 86, 217, 223, 160, 136, 155]"
1122,Andrew Gonzalez,andrew.gonzalez@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,61,Male,Dancing,OLIVE,Skechers,1210,Pakistan,"[58, 180]"
1123,Emily Miller,emily.miller@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Other,Travelling,PURPLE,Skechers,1118,South Korea,"[52, 166, 71, 137, 59, 47, 144]"
1124,Daniel Evans,daniel.evans@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,18,Other,Sports,WHITE,Skechers,1502,Turkey,"[6, 63, 237, 36, 150]"
1125,Hannah Thomas,hannah.thomas@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,42,Male,Hiking,WHITE,Dr. Martens,1006,Israel,"[222, 107, 207, 169, 168, 137, 74, 93]"
1126,Harper Garcia,harper.garcia@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,38,Other,Dancing,BLUE,Converse,79,Uzbekistan,"[132, 28, 58, 127, 156, 232, 116]"
1127,Scarlett Gonzalez,scarlett.gonzalez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,58,Female,Hiking,BLUE,New Balance,890,Saudi Arabia,"[241, 227, 116, 221]"
1128,Daniel Johnson,daniel.johnson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,34,Male,Travelling,GREEN,Clarks,1121,Singapore,"[248, 28]"
1129,Harper White,harper.white@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Male,Dancing,GREEN,UGG,1134,Sri Lanka,"[66, 177, 60, 96]"
1130,Evelyn Adams,evelyn.adams@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,29,Other,Sports,TEAL,UGG,1233,Sri Lanka,"[37, 182, 217]"
1131,Emma Young,emma.young@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Male,Travelling,GOLD,Asics,1914,Pakistan,"[88, 146, 150, 112, 29, 117, 116]"
1132,Avery Green,avery.green@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,61,Female,Sports,GREEN,Clarks,1675,Iran,"[193, 69, 121, 14, 131, 240]"
1133,Charlotte Smith,charlotte.smith@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,58,Other,Sports,BLUE,UGG,166,Qatar,"[55, 86, 200, 124]"
1134,Daniel Robinson,daniel.robinson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,37,Other,Travelling,TAN,Clarks,43,Afghanistan,"[20, 200, 169, 4, 80]"
1135,Thomas Clark,thomas.clark@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Female,Travelling,TAN,Reebok,1598,Saudi Arabia,"[97, 65, 114, 7, 225, 171, 186]"
1136,Chris Adams,chris.adams@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,48,Female,Travelling,NAVY,Converse,179,Bangladesh,[78]
1137,Joshua Green,joshua.green@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,59,Male,Travelling,BLUE,Dr. Martens,1129,Turkey,"[222, 209, 112]"
1138,Sofia Martin,sofia.martin@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,61,Male,Hiking,GOLD,Asics,818,Bangladesh,"[231, 19, 30, 75, 43, 34]"
1139,Hannah Perez,hannah.perez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Other,Travelling,RED,Converse,1414,Pakistan,"[56, 222, 178, 122]"
1140,Abigail Lewis,abigail.lewis@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,61,Other,Dancing,GOLD,Brooks,1529,Qatar,"[167, 32, 213, 21, 31]"
1141,Jane Baker,jane.baker@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,62,Other,Travelling,PURPLE,Skechers,754,China,"[91, 68, 54]"
1142,Thomas White,thomas.white@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,30,Male,Hiking,MULTICOLOR,Converse,121,Israel,"[206, 201, 85, 70, 173, 24, 210]"
1143,Evelyn Turner,evelyn.turner@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,22,Female,Hiking,RED,Asics,831,Kazakhstan,"[145, 125, 240, 126, 55, 156, 160, 195]"
1144,Emma Roberts,emma.roberts@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Female,Travelling,ORANGE,Merrell,1947,Kyrgyzstan,"[89, 237, 220]"
1145,Emma Edwards,emma.edwards@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,37,Male,Travelling,ORANGE,Skechers,398,South Korea,"[169, 120, 200, 196, 86, 124, 101]"
1146,Emma Taylor,emma.taylor@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Male,Travelling,NAVY,Brooks,26,Pakistan,"[1, 246, 162, 126, 148, 108, 173]"
1147,Avery Jackson,avery.jackson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Female,Hiking,YELLOW,Adidas,55,Pakistan,"[229, 162, 3, 85, 46, 83, 43, 33, 175, 76]"
1148,Mark Martin,mark.martin@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,59,Other,Hiking,RED,PUMA,1851,Saudi Arabia,"[236, 149, 238, 85, 9, 192, 57]"
1149,Avery Moore,avery.moore@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Other,Sports,MULTICOLOR,Brooks,1548,China,"[234, 45, 47]"
1150,Chris Scott,chris.scott@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Female,Travelling,SILVER,New Balance,1361,United Arab Emirates,"[128, 31, 64, 153, 78, 201, 182, 192]"
1151,Robert Clark,robert.clark@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,59,Female,Travelling,MULTICOLOR,Salomon,1843,Iran,"[126, 198, 70, 188, 139, 60]"
1152,Harper White,harper.white@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,27,Other,Dancing,BEIGE,Timberland,1504,Kyrgyzstan,"[206, 191, 92, 90, 28, 147]"
1153,Matthew Clark,matthew.clark@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,25,Female,Dancing,BLACK,Under Armour,922,Jordan,"[218, 70, 132, 144, 2, 116, 143, 199]"
1154,Christopher Mitchell,christopher.mitchell@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,33,Female,Travelling,MAROON,Birkenstock,870,Saudi Arabia,"[225, 55, 80, 188, 48, 23]"
1155,Olivia Young,olivia.young@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,21,Other,Travelling,GOLD,Skechers,1169,Russia,"[21, 25, 102, 214, 215, 126]"
1156,Sofia Smith,sofia.smith@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Other,Dancing,MAROON,Converse,1750,Sri Lanka,"[113, 28, 127, 199, 245, 55, 210, 122, 141, 79]"
1157,Anthony Rodriguez,anthony.rodriguez@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Other,Travelling,BLUE,Adidas,86,Saudi Arabia,[189]
1158,Emma Perez,emma.perez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Female,Sports,RED,Ralph Lauren,1828,Pakistan,"[160, 127]"
1159,Anthony Hill,anthony.hill@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,61,Male,Sports,TAN,Adidas,892,Afghanistan,"[110, 220, 154, 73, 208, 209, 102, 136]"
1160,Sofia Smith,sofia.smith@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,59,Other,Sports,ORANGE,Nike,471,Bangladesh,"[108, 234, 119, 29, 178, 113, 86]"
1161,Lillian Williams,lillian.williams@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Male,Hiking,YELLOW,Timberland,40,Bangladesh,"[135, 73, 92, 77, 202, 37, 43, 51, 198]"
1162,Elizabeth Roberts,elizabeth.roberts@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,61,Other,Travelling,RED,Birkenstock,927,Pakistan,"[228, 132, 178, 46, 91, 171, 247, 146, 246]"
1163,Daniel Martinez,daniel.martinez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Male,Travelling,BLACK,Dr. Martens,1102,Jordan,"[97, 46, 240]"
1164,Lily Hall,lily.hall@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,30,Male,Travelling,RED,Timberland,1563,United Arab Emirates,[209]
1165,Daniel Lewis,daniel.lewis@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Male,Hiking,BLACK,Fila,1614,Pakistan,"[65, 118, 244, 94, 186]"
1166,John Clark,john.clark@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,32,Male,Sports,TAN,Dr. Martens,1274,Singapore,"[223, 31, 105, 79]"
1167,Olivia Hill,olivia.hill@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Other,Dancing,BLACK,Converse,1814,Turkey,"[56, 20, 154, 130, 126, 225, 197, 238, 235, 184]"
1168,Abigail Roberts,abigail.roberts@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,25,Male,Sports,RED,PUMA,1715,Malaysia,"[32, 146, 131, 40, 71, 69, 150]"
1169,Alexander Jones,alexander.jones@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Other,Sports,YELLOW,Fila,78,Kazakhstan,"[191, 148, 43]"
1170,Isabella Wright,isabella.wright@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,64,Female,Hiking,NAVY,Adidas,32,Pakistan,"[226, 69, 28, 2, 234, 41, 9, 150]"
1171,Chloe Robinson,chloe.robinson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,34,Female,Travelling,ORANGE,Salomon,1566,Bangladesh,"[131, 128, 191, 105]"
1172,Scarlett Jones,scarlett.jones@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,45,Female,Dancing,GREEN,Asics,1353,Kuwait,[166]
1173,Michael Garcia,michael.garcia@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,33,Male,Travelling,PINK,Nike,1052,United Arab Emirates,"[9, 24, 237, 186, 56, 43, 57, 129, 225]"
1174,Lily Gonzalez,lily.gonzalez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Female,Sports,GREEN,Reebok,127,Uzbekistan,"[36, 202, 55, 142, 23, 151, 192, 58, 199, 86]"
1175,Lily Robinson,lily.robinson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,29,Female,Sports,SILVER,Under Armour,235,India,[9]
1176,Chris Nelson,chris.nelson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Male,Dancing,PURPLE,Merrell,1740,Turkey,"[159, 236, 200, 161]"
1177,Emily Collins,emily.collins@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,36,Male,Travelling,TAN,Ralph Lauren,556,Singapore,"[24, 235, 86, 18]"
1178,Thomas Jones,thomas.jones@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Other,Sports,BLACK,PUMA,658,Iran,"[151, 166, 229, 221]"
1179,Anthony Campbell,anthony.campbell@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Male,Sports,PURPLE,Fila,1652,Japan,"[39, 9, 217, 209, 150, 24, 162]"
1180,Mike Hall,mike.hall@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,61,Female,Travelling,TEAL,Asics,1334,Japan,"[193, 214, 97, 5, 108, 217, 9, 226, 105]"
1181,Kevin Carter,kevin.carter@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Other,Dancing,TEAL,Skechers,657,Israel,"[116, 31]"
1182,Charlotte Brown,charlotte.brown@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Other,Sports,OLIVE,Adidas,1344,Pakistan,"[155, 53, 19, 93, 124, 76, 225, 236]"
1183,Scarlett Clark,scarlett.clark@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Male,Travelling,BLACK,VANS,421,Qatar,"[130, 29, 226, 50]"
1184,Olivia Allen,olivia.allen@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,38,Other,Travelling,PINK,Clarks,1465,Kazakhstan,"[69, 213, 157, 95, 139, 60, 207, 222]"
1185,Emily Johnson,emily.johnson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,34,Female,Travelling,BROWN,UGG,100,Kyrgyzstan,[230]
1186,Sofia Rodriguez,sofia.rodriguez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Male,Dancing,BEIGE,Asics,1083,Pakistan,"[25, 42, 238, 183, 74, 140, 203]"
1187,Michael Harris,michael.harris@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Other,Travelling,NAVY,Fila,1800,Turkmenistan,"[210, 82, 97, 235, 131, 99, 199, 119, 78]"
1188,Chris Smith,chris.smith@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Other,Hiking,OLIVE,Ralph Lauren,1885,Turkey,"[204, 174, 247, 54, 216, 243, 206]"
1189,Hannah Collins,hannah.collins@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,20,Female,Sports,PINK,Adidas,129,Pakistan,"[93, 244, 174, 113, 17, 166, 79, 43, 134]"
1190,Sofia Robinson,sofia.robinson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Female,Sports,BLACK,Birkenstock,1659,Saudi Arabia,"[111, 195, 54, 49, 229, 234, 35, 215]"
1191,Thomas Clark,thomas.clark@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,58,Other,Sports,BLUE,Nike,777,Malaysia,[156]
1192,Robert Gonzalez,robert.gonzalez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,55,Other,Hiking,BEIGE,Clarks,1224,Indonesia,"[237, 160, 43, 211]"
1193,David Turner,david.turner@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,29,Other,Dancing,BLUE,UGG,1940,Malaysia,"[213, 38, 97, 142]"
1194,Harper Hall,harper.hall@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,24,Female,Hiking,TEAL,Salomon,1670,Pakistan,"[1, 99, 58, 79, 240, 190, 188]"
1195,Sofia Thomas,sofia.thomas@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,60,Male,Dancing,GOLD,VANS,1084,Pakistan,"[94, 51, 169, 231, 196, 227, 114, 135]"
1196,Chris Wilson,chris.wilson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,42,Other,Sports,MULTICOLOR,New Balance,549,Pakistan,"[62, 148, 215]"
1197,David Mitchell,david.mitchell@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,18,Male,Sports,WHITE,Fila,1855,Iran,"[75, 135]"
1198,Emily Collins,emily.collins@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Other,Dancing,BEIGE,Nike,1922,Malaysia,"[90, 149, 41, 200, 192, 191, 64, 110]"
1199,John Turner,john.turner@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,25,Other,Dancing,RED,Merrell,1479,Kyrgyzstan,"[29, 232, 112, 237, 56]"
1200,Chloe Lopez,chloe.lopez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Other,Dancing,PINK,Skechers,1031,Pakistan,[96]
1201,Charlotte Lopez,charlotte.lopez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,38,Other,Travelling,WHITE,Reebok,908,Pakistan,"[176, 52, 63, 143, 148, 120, 84, 230, 184]"
1202,Mia Green,mia.green@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,54,Other,Hiking,TAN,Birkenstock,276,Russia,"[215, 227, 6]"
1203,Mila Miller,mila.miller@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,44,Female,Sports,BLACK,Dr. Martens,11,Uzbekistan,"[6, 92, 23, 68, 168, 49, 163, 106, 209, 240]"
1204,Daniel Edwards,daniel.edwards@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,34,Female,Sports,MAROON,New Balance,648,Pakistan,"[115, 66, 72, 202, 227]"
1205,Thomas Nelson,thomas.nelson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Other,Travelling,OLIVE,Brooks,1503,Iran,"[78, 30, 181, 207]"
1206,Isabella Perez,isabella.perez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,52,Female,Hiking,ORANGE,Fila,497,Afghanistan,"[164, 89, 200, 111]"
1207,Ella Anderson,ella.anderson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,48,Male,Dancing,SILVER,Dr. Martens,888,China,"[203, 161]"
1208,Lillian Hill,lillian.hill@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Other,Dancing,GREEN,UGG,821,Kyrgyzstan,"[143, 13, 214]"
1209,Alexander Scott,alexander.scott@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Male,Hiking,BLUE,Merrell,1714,Pakistan,"[192, 4]"
1210,Isabella Johnson,isabella.johnson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Male,Sports,BEIGE,Fila,1365,Pakistan,"[196, 187, 131, 223, 229, 88, 84]"
1211,Olivia Rodriguez,olivia.rodriguez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,39,Other,Hiking,BLUE,New Balance,772,Kyrgyzstan,"[52, 87, 99, 24, 136, 5, 197, 47]"
1212,William White,william.white@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,36,Male,Dancing,MULTICOLOR,Ralph Lauren,1466,Sri Lanka,"[233, 93, 245, 20]"
1213,Kevin Roberts,kevin.roberts@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,44,Female,Dancing,BLACK,UGG,124,Kazakhstan,"[125, 192, 248, 214, 79, 53, 137, 236, 139, 28]"
1214,Thomas Hernandez,thomas.hernandez@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,20,Female,Sports,BLUE,Converse,1332,Indonesia,"[109, 84]"
1215,Sofia Parker,sofia.parker@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,54,Other,Hiking,TAN,VANS,1957,Turkmenistan,"[150, 211, 203, 109]"
1216,Joshua Baker,joshua.baker@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,63,Female,Hiking,TEAL,Merrell,1912,Kuwait,"[210, 157, 29, 195, 167]"
1217,Matthew Carter,matthew.carter@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Female,Sports,BLACK,Birkenstock,871,Uzbekistan,"[159, 158]"
1218,Isabella Robinson,isabella.robinson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,40,Female,Dancing,PINK,Birkenstock,535,Kyrgyzstan,"[130, 171, 222, 168, 226, 28]"
1219,Grace Moore,grace.moore@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,58,Male,Sports,PURPLE,PUMA,75,China,"[36, 194, 56, 10, 121]"
1220,Emma White,emma.white@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Female,Travelling,GOLD,Timberland,1786,Pakistan,"[225, 227, 245, 243, 59, 58, 93, 101]"
1221,Joshua Rodriguez,joshua.rodriguez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Female,Sports,GRAY,Merrell,1674,Indonesia,"[163, 182, 55, 87, 16, 65]"
1222,James Taylor,james.taylor@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Male,Dancing,YELLOW,Nike,959,South Korea,"[59, 97, 42]"
1223,David Williams,david.williams@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Other,Travelling,BLUE,Ralph Lauren,675,Pakistan,[41]
1224,Mike Martin,mike.martin@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,52,Other,Dancing,BROWN,Dr. Martens,673,Russia,"[44, 239, 15, 50, 149, 194]"
1225,Daniel Wilson,daniel.wilson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,56,Female,Hiking,NAVY,Dr. Martens,1573,Pakistan,"[13, 243, 94]"
1226,Sofia Garcia,sofia.garcia@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,43,Male,Sports,RED,Skechers,777,Jordan,"[235, 137, 143, 138, 106, 247, 83, 164, 188, 7]"
1227,Matthew Miller,matthew.miller@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,35,Female,Travelling,GRAY,Nike,1494,Pakistan,"[12, 233]"
1228,Michael Campbell,michael.campbell@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Female,Travelling,MULTICOLOR,Dr. Martens,979,Israel,"[218, 160, 215, 130, 48, 70]"
1229,James Wilson,james.wilson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Female,Hiking,PINK,New Balance,1408,Turkey,[193]
1230,Joshua Young,joshua.young@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,44,Female,Sports,TAN,Reebok,1511,Saudi Arabia,"[184, 99]"
1231,Christopher Roberts,christopher.roberts@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Female,Dancing,MAROON,Reebok,960,Singapore,"[237, 228, 119, 27, 199, 153, 219]"
1232,Isabella Brown,isabella.brown@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,46,Male,Dancing,OLIVE,Adidas,926,Singapore,"[120, 224, 76, 205]"
1233,William Green,william.green@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,21,Male,Travelling,GRAY,Birkenstock,69,Bangladesh,"[30, 131, 140, 46, 101, 35]"
1234,Mila Clark,mila.clark@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Male,Sports,TAN,New Balance,1424,Pakistan,"[105, 38, 126, 210, 125, 45, 240]"
1235,Ella Nelson,ella.nelson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Other,Travelling,MAROON,PUMA,852,Pakistan,"[42, 201, 26]"
1236,Grace Moore,grace.moore@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,27,Male,Hiking,BEIGE,Fila,1137,Afghanistan,"[195, 108]"
1237,Abigail Lee,abigail.lee@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,35,Other,Dancing,OLIVE,New Balance,941,Kyrgyzstan,"[245, 141, 8]"
1238,Isabella Brown,isabella.brown@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,60,Male,Travelling,GRAY,Nike,1383,Turkey,"[217, 92, 88]"
1239,Sophia Thompson,sophia.thompson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,28,Female,Dancing,PURPLE,Ralph Lauren,24,Pakistan,[207]
1240,Mia Collins,mia.collins@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Male,Hiking,OLIVE,Skechers,1572,Kyrgyzstan,"[14, 32, 74, 242]"
1241,David Evans,david.evans@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,29,Male,Dancing,GREEN,Merrell,789,South Korea,"[17, 1, 16, 127, 162, 57]"
1242,Robert Rodriguez,robert.rodriguez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Female,Sports,SILVER,VANS,961,Indonesia,"[186, 19, 54, 24, 66]"
1243,Andrew Gonzalez,andrew.gonzalez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,47,Other,Travelling,TAN,Brooks,780,United Arab Emirates,"[182, 128, 188, 117]"
